id,viewCount,likeCount,favoriteCount,commentCount
qtBRL6tbN0o,74939,1479,0,1112
zPlR4Z3iF8A,15722779,165009,0,2885
VGPmFSB8qVY,91186778,850725,0,23001
IxSsNVq78NQ,2446980,26961,0,885
ZcYVVUvOi-8,77080,1219,0,209
_sfIvmxhz5Y,34618792,257898,0,5967
Xar5u_3ixWo,15894882,148060,0,4351
qJW8wStUjvs,485832,21618,0,1864
BxOsU5cmnCU,66561521,639918,0,16131
yco0ZJPzCBU,972940,11886,0,2640
yY9pYgz4DmM,390263,5908,0,2064
60ufXcr_f_4,231610,4654,0,533
Nuwn1htbv50,355594,7558,0,652
BDq6RT-2s0k,1326409,25708,0,1762
Jcchz8r3UHc,6790295,127720,0,6619
JaMw5NGg98Y,11114717,214576,0,9331
zbmPCLEmrw8,358627,9461,0,1654
Wj8C_bpnkTY,63019955,1069195,0,17297
pIjc7J9rn0A,886034,11263,0,855
9_omFwFI898,2179368,37511,0,2660
cn-Nrx_qxVY,809957,11703,0,4781
pqblOH5XGvk,268368,4184,0,981
6qBEydlWsZs,9337562,63807,0,3133
aa_MlHmb4QQ,134356375,492211,0,8239
ojRg4eEuksc,723589,10138,0,2259
byitAI7kkOM,353896225,1764400,0,47156
Nl-3OIq7N1c,5933531,111324,0,6442
VTlF5drCt24,387449,4961,0,459
hAD0H9_2tdg,32346456,382353,0,5508
7IC9riDgDAk,2627206,9414,0,531
jTwjYh8ScR0,7793411,51516,0,2775
jTfzL6zYb68,1371801,12794,0,805
l1Hx0LJQdm0,228189,3688,0,339
GvI0BESsmZU,25659597,150283,0,2372
2fBvtWm1xus,20151377,185298,0,3609
6-xF5EyfjYk,1154509,6211,0,1105
7BIXU1O2Ixk,588682,4363,0,418
4W-aPc_TNzU,690181,7486,0,461
BhlairLv9rM,18298853,123310,0,2738
Gonx0FCoC-Q,217947,1873,0,261
YvOzvPxO49U,1415774,11525,0,1165
-8p88NHmYzM,13694055,166371,0,4254
bcgdlO9VBS8,1112483,14232,0,1164
0j8FYH9Ps2U,4123922,50760,0,2160
qAvH_fcw2O4,2807140,49091,0,1148
fsdl9eXIS1U,7460388,113963,0,3814
TzioGoYITyY,5031868,45324,0,1775
L5Q3SBCyYe8,17564781,134075,0,1108
Kv_toGLUFt8,285354,5094,0,422
1P_ZU8nI4_U,156594,3201,0,183
BRNT561snvI,502714,7044,0,424
37GPUFucjxE,71652269,428143,0,14640
MUUaPE3UmpU,35527439,486624,0,16503
xZDDOwGqLFY,2149086,23042,0,1476
HaDgloviBSs,9624528,193224,0,2696
cVy-kLgvH5M,1100532,11812,0,1103
SsyLcnQMC_c,356170,3883,0,290
8MiauUcSTcg,5489308,23928,0,726
ek4URMgrPYg,574083,13302,0,885
mlR3lCP-g80,1114074,24511,0,1234
7xlZqxU7aM8,8265732,126079,0,6606
VID289p3GTc,103692702,484040,0,14821
dCNoCceOC_w,1742654,23151,0,2770
1bvYHkQxWmg,365177112,4435072,0,351450
A1U3LiaFeoM,1964766,13875,0,1036
bxnYFOixIoc,40062525,285746,0,4648
qWrQk_0OeAo,1039422,6549,0,514
aeNq_hB9TXI,168412181,NA,0,17416
E1FaBlywVjg,134628,1914,0,376
TpmBzV-ePpY,3530495,24660,0,1059
uCJTMo6Vnxs,18931088,204679,0,3200
WIgpmoDBGss,64155859,NA,0,3194
nCdmLgANpxc,752133,22072,0,1971
VXVmtHcf2Dg,95959882,882326,0,36123
Oocst6d2scU,5206867,82213,0,3323
r8lnE4zx_YM,7186643,99496,0,1764
WaoWRZwEwvQ,1283572,28197,0,1576
ygTMaodWpdU,11870136,269371,0,12965
VY7q6ry7ET8,11091484,87946,0,3190
v5sCaRNxhRY,1249996,10093,0,519
_Bu9QLDTHX4,119616232,805752,0,16439
jd-Anatu6_I,39117949,216552,0,4410
EgUOoXox71s,2215302,39043,0,2544
q-RP99S_qK0,223712107,1819454,0,31654
wHlyVBaBbhc,139711,1861,0,1205
KIzCpTA2p5Y,50640054,473296,0,6704
2CAz5cP-4wg,24678119,228119,0,3224
5-E-bJ25soA,2811838,19063,0,1283
OJ0w0DXb7Ms,17391363,178530,0,6008
yRuRzDDLD0I,183454,2833,0,505
_YqtHMTgWi0,340634,6747,0,670
ubTFQhlH6io,5204363,73499,0,3932
AtP3PMCm_lk,774596,11174,0,950
A0eJ-Xiu-ac,1061544,13470,0,1372
moA5kLN0ay0,249437,5264,0,795
Gdywg-QXk2M,13748974,383927,0,29802
xOaKjx0ZIbs,127400,2419,0,417
hejXc_FSYb8,420123246,2099211,0,58361
aXJPCktYVx4,4900792,44216,0,3115
dPdLbsuJ3P8,486413,11224,0,1081
VQzq7x52veE,459851,9587,0,907
rJqX-YUZddc,410506849,1975330,0,63511
JKrl8Y585Qg,434446,10234,0,2458
T0AC5_g33sg,243176,5091,0,755
0BOekEZXjmQ,109044324,769437,0,40163
2B6vjua8aK4,17717425,308730,0,11599
iPxDyoVg_DE,1319491,7162,0,564
vu5-aKf_QqA,1235684404,3569186,0,84749
MdMACkSw9t0,2185677,29731,0,1360
rNDd6-H5ZUY,2582235,47332,0,2806
ctPMX5D7B-Q,231242,4785,0,663
kro_8-rywO8,21841073,220523,0,8265
ktt8rIQygSM,1765106,52142,0,5317
y_g9gWfW1Ec,442173,5837,0,5948
NPeSUeYKGzY,509585,12227,0,1623
hUJLjuiEfC8,286826,5282,0,1141
inYTjgxg6nY,1771933,22884,0,3268
ChT_mYQoUnQ,202877,3540,0,799
EWRS7A8aOk4,13952246,181752,0,11664
4G5ScpHkuLA,24749773,238970,0,5771
-xCw7ruotUg,1421547,9834,0,596
L2Coj87evRc,432781,8701,0,2345
UG5Ciy3nMmw,7704767,94191,0,2591
_KhQT-LGb-4,972928211,4341933,0,154598
syjWhvjVSJ8,6929114,102636,0,4322
5hmT6a8VscQ,218567,5061,0,1410
g3P4a0polMY,10512197,208217,0,3763
jzlD-U68sl4,1046961,27941,0,4919
mKSu2YTyVJc,312617,6382,0,1594
IZ50JeyCVno,206552,2590,0,508
eTls6-julhU,46283204,581247,0,44617
rP4DpwPzJ9I,842049,11500,0,6035
6vXG7JOYfn8,4886438,77541,0,5587
_108FB3SLuk,162263379,1742479,0,90146
_TxfvRQ_yw8,12951171,91156,0,8740
j1Cae8Zin9w,1077669,20775,0,3472
8mvirsE95rQ,241065,3665,0,898
MxRWmwnE4Z8,2447604,47168,0,1800
Y-zqy08W4sE,658975,7220,0,3139
AGdUwTS_1Jo,678665,12484,0,1120
RCxecHcIJlA,3369446,44379,0,2127
8WKwJfYge7Q,2364743,48987,0,4197
hpUyVmeM56c,148574723,1394786,0,95959
sykmE0i9d3U,2858393,30326,0,3950
uM0NUSE5Vio,8274998,108799,0,4279
iAL18PMrE2g,1683546,24352,0,4660
-OuM8mM4PP4,1738400,21819,0,1511
3CoCIOXHQwk,381074,7411,0,3132
NNqLB7znMLU,992148936,5890229,0,149263
FPVPXk_SBOw,1746268,29209,0,3208
If1sbtliqQk,48883205,724852,0,63059
2ufcnLgoIo4,1930272,21764,0,3851
inyoP885sdk,77877962,388721,0,5183
FB3rzXGZvj0,894477,11189,0,1151
77-izdRn81Q,77053043,549222,0,9771
wRBPWgELl8c,125744,1520,0,720
KoPQNjEJECc,449663,11091,0,1016
C4mBfkNVnEk,170513685,1903227,0,38417
VbQZ7TNoISg,287286,5262,0,794
0GnYX3pDGrc,1054798,9415,0,2064
_RbI9YiksCs,350349,8276,0,780
v_oEz7NgW1E,886742,14686,0,1569
dhuZ2o2NI48,177176,3685,0,627
rkzXI5B4BO0,192188,2914,0,2227
fUBqgWyRQZQ,25209034,125165,0,5323
FxZ4ixZ5O3M,173233,1512,0,437
oGp_jABOFu8,95237,1184,0,199
KStKYgbze6E,327564,3636,0,335
t5DiDIf9V-M,86451,910,0,107
bx19iwvf6Cg,396498,5517,0,2409
dSD8XZVBO1M,4923099,46320,0,1605
nf89UnvQuTg,158509,1589,0,532
srPHbcwK0V0,2887323,54677,0,4566
eMjbmJQ6Xao,284281,4108,0,1446
Q4k_3711zkM,354310,5453,0,778
CqwkjyPt3CU,163826,2742,0,451
sFe0FhhRH3s,8990297,118824,0,9796
joahihtFK-I,1135627,24322,0,2791
iKHFWLEcHFw,168556,1568,0,722
3HTlJYzciFE,401761,4859,0,1414
ulxlewOg-78,401411,7905,0,775
m1aqWwTRC8Q,181777,2783,0,525
BPhXH4gK70w,1361163,9956,0,864
zH6juuqpYl0,388733,2689,0,2036
zAlKP6nWBy4,1661513,NA,0,3491
N-WB3dS64dE,142405,1780,0,335
D6wHgeg1Vr0,960876,15797,0,1756
1y__5PmQDG8,151579,2649,0,575
7EOz1aqR62Y,178446,3280,0,478
clxOL-yIySQ,4080334,51848,0,2987
XtqDTkvMJV8,3717069,41344,0,2953
D-2OXOWUO8Y,1130481,18619,0,1825
MhgURCPNoD0,54850795,190410,0,4148
QN6E1V6oL2g,478624,5335,0,3155
Oyfgr9mNQcg,8851779,110618,0,3890
jLhp0L3Sn50,145826286,1343519,0,34160
YvlldwICrms,341879,4211,0,1846
zIezTPSg_Uc,8376220,38447,0,961
_N3CYtCtjag,2300898,35553,0,1429
wc928J9DHHk,354386,6185,0,654
rjCDt0Cstp4,616804,6219,0,2033
EB25MOJIHRQ,58275780,397655,0,7345
KrBFjhUvvL0,35639256,584104,0,10376
PfC3OPABauo,452755,4582,0,2575
dUAlBATmdL8,164044,2149,0,569
2ibPLYwVM38,88084906,533238,0,5284
tKmDt5H5Z9w,35949882,325877,0,4083
HYhdyu-_mgk,4321779,68918,0,2819
uV33WWTDjqI,32007605,240492,0,3416
4oZWD39OQHQ,1114405,10323,0,1924
DMLrGfMxOQA,24672409,237258,0,3706
laHY0v06nJo,359955,7485,0,827
ep6Ksul4vVQ,4525568,80277,0,3060
9FQS1zD1SUc,18508538,113572,0,2203
nJ1f44JvlC8,5682727,93879,0,16648
TM6Cn_g3ORs,393192,5957,0,855
AoimVthiho0,135839,1443,0,2550
BFMzpC5PNCU,49355029,318560,0,3401
G6RMw9OcBPY,368097,3849,0,606
SIfEDWGVwLs,1076017,10993,0,1618
N_T7_MAs2jI,30518301,198746,0,3298
BCha2ieqjoA,491919,7328,0,903
0Eg0lc-Pda0,5307846,26519,0,3073
QyqldofrqNA,10267593,129726,0,9002
gQ5qVtoLMk4,72132360,754135,0,13105
utmSky40VCc,2621084,27350,0,3361
uQVcdxdd2cY,282473,3841,0,912
fWCxWHsczWg,936523,17879,0,3690
q4rLOB_o4oA,750326,12537,0,1692
UwkOleuVykw,9639412,71044,0,3915
kTXilT_KbUM,283906447,1600228,0,21223
e_vl5aFXB4Q,275963270,1641779,0,29974
ApasWReSpyk,930629,7003,0,1177
vChX3XZXqN4,73413731,625316,0,20405
quZgrXwW97g,352019,4133,0,958
rz1hAo3Hiy4,132555288,806111,0,11437
FbEBcU9jJ7A,293294,3860,0,546
fqP5pTPvqZ8,54667437,284885,0,5154
yr7JFNsz5dU,90697999,576775,0,13487
SVb_7BkC8Z8,442415,4590,0,451
myWztIXNpVw,159165,1504,0,201
QOP9mimW-p0,29447321,375186,0,5550
l5t0ZnbX2so,314915,4555,0,380
xHmq1JpoGqc,67741492,795946,0,15588
q6pt_pIOz4E,44014737,518777,0,7744
PygT4BnVuJU,33269584,423635,0,7164
3B58WjxStX8,1256350,16457,0,328
1a98SSuRykk,98773,1220,0,126
nmL68TRwcng,64949,594,0,111
66KIhl9DPSk,544056,7222,0,655
ngqGYoeBiFk,202122,2523,0,361
TEptcO3li_8,111325,1653,0,273
zVJyUwSiwVw,6371670,188590,0,7787
nyZLWkQ_KBY,650426,4226,0,400
eSt0ZCAnukI,45298723,352919,0,5205
1wnueB7Wrz0,26480050,165504,0,5088
Y9QDmQZbF_g,49226,435,0,186
A1Ie9duB4y0,432969,11250,0,779
A2j6RyyOkSQ,192917,3406,0,414
T1LMJCe54l8,678339,9380,0,939
R98yMBcdiVE,346769,4902,0,1537
dLx2Jd3H7t0,438791,5051,0,773
t3U_BmclLwo,2910914,44143,0,2709
V0yJl-tSlzw,518556,4823,0,594
7SIiocTvpyQ,98336,819,0,663
h2iMYinCkBo,101258,630,0,193
oPRBcVKdJ-c,172282,850,0,156
yjvl5Zog3oQ,839863,11991,0,383
4a25J3p0kVI,3615666,25200,0,389
zDtJP0NuNjk,33431,308,0,108
SlLhbuASN7c,19021102,252338,0,11097
LSDxjp6sWYQ,122942003,1456737,0,45346
c2XX8ky0Tyw,296354,3007,0,526
WXExl5g2sDg,887033,11940,0,617
FWOm3zv5wRg,28870248,299781,0,5319
-oWpgCQqRTw,143524,1524,0,374
RUPf9PR4LuY,44599,631,0,128
P6X9x3jE_bM,2592953,35422,0,779
JKDEfyYeOSs,1518516,5869,0,542
wLbg16jKt90,425323,11823,0,1069
GJ2Ff-wKmNo,1413674,14064,0,887
_eCiMG4MvfE,25521136,363721,0,7089
Rrc4ih-07nQ,50986,675,0,118
klzyuLXNsGE,248901936,1958694,0,102826
C45OwYPebE0,138903,1029,0,433
b7Dylv0NQ9I,53620,468,0,89
Ec4fhL1D_PY,175102,2078,0,264
F7VpeNLkxM8,1575263,21283,0,698
hyk68kZ6aqg,216335,2555,0,356
oAVhUAaVCVQ,388225473,2702073,0,48548
Da6R4B6xx7U,3596554,43986,0,2598
3O6eYd8pUM8,89816761,455634,0,6028
XZ2Eo2-GwqA,27348707,89241,0,1108
6LUbfKdmNGc,3620929,16426,0,728
01qo7sHnRGc,7815486,40867,0,1013
YYn8d1HYJoI,3396686,29833,0,1076
ouCzWpXc1bg,3639359,41370,0,691
uBaqgt5V0mU,897038831,4540329,0,160727
QjG0Cf-yiUk,182075,1658,0,622
qT-PJMF5tMg,400094,3223,0,353
aa9N6U8a9wQ,1519150,22615,0,624
f8A_3SJfzcw,298966,3822,0,328
os8XIqxkv4I,1889003,11323,0,1031
wLUMQtQrkJw,3540267,24825,0,1853
2WvnCM5jLEo,115079,1357,0,213
Db5xeR6HlEU,8128118,178420,0,3667
GWcowimhsm4,1291228,12710,0,398
aQSJ2niGIC8,36813296,302597,0,8212
jURo-_lj9yk,3268777,30330,0,1387
k0FNdxN0pV8,93463301,598562,0,6182
VCTr8f4878M,24183391,158183,0,3202
yWewaah5pUo,2550602,15747,0,781
TvYVg4NJB5g,248692,3849,0,518
u2eMF8F87wk,758118,8016,0,903
iFUBDs0C0GI,325384,6175,0,1814
8Iw-t6Akp4Q,575906,6978,0,1732
Pe8ZvLPARdE,3711872,50574,0,1347
C84qP67Jt9I,8199442,11009,0,1790
p63-wMqqtSY,638122,7543,0,3027
-FmpUWJx1Ks,21575477,129364,0,2780
ltwMFKXyTPQ,780558,8855,0,442
Xj9aiat4cx8,312513,4418,0,232
ejtUMrJVKg0,6840941,54491,0,2164
l6o6XuGDsqQ,11047095,136284,0,7420
Njyx5ZuwEHI,51621361,474359,0,6641
rkWJyMhIWLo,46491264,343374,0,6984
jumMYPvadFM,55333,532,0,78
2VOTnd8kImU,2568302,28773,0,571
GFPUy8nNAFI,201436729,568643,0,7151
LRcpqooERqI,3356214,32672,0,682
nX5N5nR8_1Q,330537,2369,0,146
9JlSMJVMaxw,1623324,25009,0,541
6ddyjp3uUBA,2575933,25892,0,1108
ebTEubWFya4,11917937,110009,0,3104
bPe-LWmPZ4A,3969928,27831,0,1475
9xGgc1nUFfI,344487,4870,0,549
QFjA00yVF7E,453800,6419,0,573
gNFWweGIoi0,397742,4761,0,451
lcEDhOlcIb0,960253,7521,0,655
tQX_p01_Mag,9955324,126140,0,8532
Oww8fbYiZMk,7560168,40803,0,2024
ZDcS0CGikVE,685919,8601,0,850
nkMxYTPjYao,4393158,61784,0,1128
6PBQglkrLJQ,1972149,20097,0,539
0VwgpYJ4q38,229980977,2025711,0,92270
KXWqzA_J6co,578105,8520,0,540
Kqe3nhEo-LE,581727,6504,0,498
WCTro3qabjE,139142714,693956,0,7992
NLR8zmdSr_c,5773036,13509,0,606
mLfMHOX5E7g,689849,7314,0,345
2RjYotl2vIA,585462,2777,0,145
C4m6_0p26GY,4112954,19120,0,744
6LWoO3UIZSg,2271409,20400,0,814
F9HBDmZe4ts,74238,686,0,96
CkVIv3d-dL4,216902,4289,0,396
ehMgo984ukA,289884,4170,0,395
1EadhOBcfI0,195418525,881800,0,21383
1pc60L6mBt0,8065550,84702,0,1352
UvfvcVZSfA4,11106589,100205,0,5069
CuTvj4p1ICs,98208,679,0,162
qgqd4i_DkxY,93231,1034,0,534
Y01HpHPLgqg,97867,773,0,184
EvBsb2p_L6c,38879,446,0,147
MLL5ajBroMg,113011,616,0,70
V6NLWBfwTx4,54064,619,0,136
N0JxZD5MftU,33585,310,0,88
ZhxKDjT_fFQ,73035,300,0,67
SMzXN5phJIs,32627,298,0,56
fURz0wa1Ksw,21586,203,0,45
IM0byVIftvg,158996,2510,0,245
4y1rPfvAibU,88399,1033,0,172
dvkZmsqrSRw,138050906,802300,0,23501
pOsa_pTV7Co,846503,11947,0,1264
IMlcwOK5CLI,19820287,216849,0,2928
uJVmvGC7BmU,1397076,16228,0,564
UX-ysUxD5to,424738,7432,0,391
h7GTOEw_JU4,1500814,21990,0,979
y71JRBdDMqA,75828,600,0,187
GsgxzCORCrY,195142,1951,0,314
IxtNzgufokg,90721,1189,0,208
Ne2FxoEabXw,253082,4287,0,427
uor2lbsYOr8,167914,2715,0,355
_qcm-jh0kks,43665,386,0,590
w8D8QWQUcuo,65559,708,0,177
Q4Tr7giZaXM,946605,11521,0,557
1K9fUbMzmGg,255047,3926,0,220
hb1O9FrCsB8,159052,2352,0,213
6dNYSyOnRwE,6732233,35289,0,2137
pw59ySNWAjs,6661378,100622,0,1633
YBYqh6k2M3w,94711,1275,0,382
IIP75XlaAXo,12866367,25001,0,2003
7CufkHbfX0w,155707,2452,0,591
7BNt62Wz8NY,514563,3370,0,358
Gm0hDbH6lfo,200461,2919,0,309
-rHry_NwcxU,126441,2058,0,638
tZBD5_knOKg,527945,6655,0,373
7qAuDJSGLM0,368638,6677,0,1420
9xAQ6DeCRSA,139531,2152,0,180
dfGlfeAQ6RU,5105928,28152,0,1270
1Bd-4i2CfJY,2477969,39482,0,1313
fzSS_FOz11s,393825,3692,0,388
Do6RzrVTJXM,209761,3037,0,289
WyZnEYM2bec,94650,856,0,387
6zluTV08KTU,50983,479,0,87
BViyaOAdbjU,81110,627,0,150
CApiQcVi984,145707,1674,0,272
Gtof4KIt7iI,185069,2596,0,277
E--e8imSYM8,34194312,389757,0,8275
3V_yBtwRyjo,177753,1222,0,207
vEYtE487QG8,298316,4819,0,639
tb8t_yPclJc,149221,1773,0,121
DF16XAvW0Kc,1708966,24439,0,880
9LtJYw1eY30,363442888,1606996,0,29471
kl13lc4W4OM,68192,646,0,140
3Mnc__1vQhw,208361,2787,0,267
h1zH69--roU,133274,1835,0,191
bvra5rShbaY,1730177,18853,0,676
9fmyxdA5JWU,41059869,284583,0,20299
T_uI51JTjIk,2203368,21543,0,1140
UMIjgfzlaW0,3935761,34748,0,1483
A3PVBHGpLQY,367416,6049,0,661
husQWElRNBE,136318,2070,0,NA
ehsrm_Z7hXw,482038,9688,0,3924
_1MVhm9yuBg,117427,1355,0,163
khoWHFw3Vxw,2061210,7742,0,1401
C7Kje_uoX68,688658,6400,0,873
HAb3y2HCQTs,661682,9096,0,598
zPcMzx9RznQ,491950,5429,0,1123
9UyokgUItXE,17076670,178584,0,8631
yxDeuOYiAFE,482780,4678,0,493
XTOdnztij14,211553,3541,0,1209
L2DGcaj4gFk,204233,2466,0,352
L7Hw0XhjsRs,8769245,92735,0,6009
HI-xSqkIQOA,148933,1740,0,344
Sl9FWSdXI1g,170580,3007,0,332
XgQUbJ6PZ9w,5052443,76718,0,4308
JXNlL1i2mQo,228081,4006,0,1746
oDDghufx6tQ,165905,2599,0,484
-4JV4hur1PM,147299321,968972,0,20802
UfYQ5QCYSbc,436408,6506,0,677
NoK8jA3RBDU,533120,5571,0,586
FAVy6NtGg6s,80469,1040,0,952
E8dms-PhSLw,3391297,24991,0,1238
Gv47Mlp-5G0,186321,2449,0,410
PaoeGgJs3Ac,13732836,206008,0,5590
C_Q4ZakFHN0,230697,2814,0,1107
3lm_aoA7ZMk,299704,2922,0,393
y0RUcImY2ew,866117,9785,0,610
ItH-VB7Jks4,406123,5297,0,471
WmPtM7Z9dp0,728363,8150,0,1368
SAWWvbVFTw4,1710058,19433,0,1764
PSQdrQTzL7g,276267,2577,0,3968
-X_2SKZHfrI,174843,2522,0,844
Nm8x7fo4ZVE,263943,4580,0,650
WGNGMUMV5lE,928672,10838,0,764
2-sgCjOkGNc,236713,3397,0,410
V2l3LtyYN-0,6008210,44052,0,1338
zjEtMee9kjM,1111891,16509,0,2069
ZP7ILncX7tQ,124159,1510,0,310
SXBPpHEn-6k,362498,6293,0,782
HGfc06RZyjQ,43825400,489780,0,11150
SmTsDR2TtdE,186405,3833,0,912
Ipbe7C4w1qc,52198905,434617,0,2605
xbCntoTged4,13809346,94340,0,3000
zYhBJoBUSYA,461154236,1983336,0,62055
bd8Fa7N7o5Q,3793619,21841,0,1356
hdWBC3N7ask,14352348,88894,0,5338
RMMeRuDUX60,36745,449,0,159
dZFzueeNzvY,290695,5902,0,567
uvcU_pvcdj4,28937267,180239,0,7827
12wP0pafnJQ,592389,8568,0,686
TRa9IMvccjg,585558121,1899439,0,56367
N1g1-wQP_ZM,2116407,13555,0,884
3mEnmXhInrs,4162489,25654,0,1370
snx09n2vjKo,3052517,33997,0,980
7F4FkFtcWpQ,95268,1166,0,290
jYlqw22vhA0,625722,8968,0,588
jBQpGiubj0c,217116074,1116504,0,2618
E5qbiwCUdEw,2033662,20787,0,534
gp1zPCUcsAU,10701604,57196,0,2503
LPYR9rwM2_M,54997813,547301,0,21323
Ol3rIE-gyig,1518775,10722,0,524
vxegdVn9BZs,19680600,377841,0,8710
Jm7Satp7Zqk,302162731,1489602,0,29011
ofk7HicwmQc,47146203,332920,0,14619
S-yw0OAUSP0,27386520,97882,0,1180
aEYIdgHQWGw,129860473,584136,0,23097
EznxNEhR2BM,1463398,16795,0,756
-eBlyGU3JbE,365308,4146,0,460
PkgStlsVaqw,176297035,1099180,0,39067
7xeb0HiYi1w,357235,3700,0,260
ypnbkxpTiOU,1667771,9041,0,234
GjMRKWdcyV4,310515,5626,0,256
asYxxtiWUyw,736750087,3560830,0,79008
Ydp5fLbxUbk,137000412,1143219,0,53858
-JMtKCqnkm0,80548453,481890,0,7725
d4OGZZ0EsAI,1484960,11826,0,549
MKjs33SleOc,172007,8842,0,511
yRqVDg0dzSw,256376,6567,0,356
BXXpwd6cSwY,724072,4021,0,252
IJjH7urMGXA,66607,758,0,83
ji2tH9jm-zw,145472,2961,0,361
LHKKoME0ShM,220862,3404,0,453
m1rcse8INWk,38614903,331434,0,5284
FitZQnwIAYA,227338,3371,0,228
zojstp2Xu7A,170635,3075,0,358
IuDvtVcpOVc,132372,1701,0,194
EPckSD2VHmY,230373,2480,0,161
lSZ0MWufXag,7382960,53414,0,2211
FhfzvxqVj9Y,316028,9152,0,779
EBdFE35_OHQ,462222,6726,0,494
a65N7VG-hQ4,592065,7432,0,364
zzYutgiQVac,5119578,101185,0,1903
p8T5psA_HRY,142515300,1156342,0,37383
m4PLaQxUYYI,34961079,185058,0,7542
P2lGg4FQUcQ,15492806,65019,0,1423
koHXaQigM6A,151459,1233,0,160
FifCqaltxBk,25745829,242119,0,5508
cRBmm1LrcgM,18177006,208001,0,5540
EMMA58snV5I,8211506,165630,0,7883
jT-chdxbYec,886862,11279,0,582
rCApjvo_HXE,310536,5150,0,603
Ukt4NjjRG8U,29842632,181960,0,4305
JDhKLkgGnWg,885350,14436,0,546
XqolGG3SWnI,339265,6010,0,306
To7n51cAiR8,262402,4802,0,310
BzcKINXf-rs,116529602,801841,0,27206
ztfOwh5JGag,121545,1823,0,194
JlyqIX5Vvbk,40091,416,0,67
XGjlo6thGMc,34126,599,0,72
tQnqwVPFJjg,364693,3448,0,150
jX2cEIISsSA,819291,9996,0,435
ELGfAhUr6qA,156988,3151,0,396
vaTqx4mAnHM,170110,2724,0,251
8l0Wr7-MGu0,140853,2721,0,328
pFm1r3DhzuY,346697,5289,0,433
0TBUdelRwzk,2908914,18833,0,673
3-BUWqjn-jU,1551854,11030,0,483
3NjsHGDnOgs,2199645,11190,0,726
dpJKd9V3GJg,380962,1520,0,114
EAHH8qlKV74,224207,2894,0,232
PrFlHZJu8q0,243501,4517,0,237
mGCpjmJ366c,2681821,34218,0,1252
9jkRdWWOIUU,1364020,12664,0,412
nZhLM-FeV9A,194627802,918543,0,12284
BoLTSoVPzQ0,44328829,468500,0,22322
dk9i51f_X3M,285314,2714,0,358
ZEEoFDsQjyQ,209310,3073,0,173
0RDI9CMilhk,15078300,174577,0,4432
Mai3nNAKtd0,39124096,295506,0,10854
tVj7Ud8USxk,713454,10440,0,302
QTQVG5rSMkQ,5309888,58236,0,1753
aVW2pm-Avgw,1006789,13644,0,812
hVdQrAKxqj4,108252,1537,0,112
dy7m9CyOOMY,2445257,9434,0,810
mGbkArS9Eyo,117319430,546308,0,18513
K99NOOka914,3102578,23503,0,886
i68Tv1JgdDc,461508,5920,0,459
bEo-A-VcujU,1110541,15164,0,680
caKSsBOGiYk,237287,4201,0,356
H0qY5_yTvf8,1280458,7522,0,332
0jvDjhbVXbE,125621742,315285,0,11682
Igo8_eK7z9g,3127725,35414,0,910
OzQYuWBrwvM,19005783,109768,0,6335
F5Ik58yoi40,1368518,8737,0,481
AiEWl8RjxBA,135148,2024,0,225
pUMoL074Xbk,50593,655,0,79
OgdLauhDI-0,60511,741,0,70
MgKOhajaEH4,57769,451,0,287
UlgVaZepYOo,43461,400,0,61
PByEDzuTEXo,163501,2367,0,231
-mKj2v61t_s,90912,752,0,167
-SxCKlKiI20,23366,348,0,59
63y0nf89fC8,2364601,25141,0,1210
1OrZLlwxz1M,119849,1262,0,674
FDvAWRCITK4,3045098,14736,0,1549
0rBVm3nf5Kk,161857209,681183,0,15615
DMWcP16QjAg,285497,2038,0,183
cXqlEOA1PXU,15052525,149611,0,1327
dSDFwAfqfxc,20546265,153886,0,4823
1xYZeDReUz4,233555312,1027909,0,26229
dL3MdmGYsw4,541390,2380,0,295
tSigy4r9guc,864323,13336,0,442
LezYa4dfJ5E,2390582,36268,0,618
Nv5wIv6p9t4,138452,1697,0,223
cI9Kr9xptqw,52718677,243235,0,5627
7M6p331Sh00,434602,5745,0,289
9H1zVy0yZNw,580562,6494,0,247
DEmJpJy-I1E,261579,6034,0,463
0W1hGx5CChI,550933,6841,0,362
HttLRTo4N6U,36347072,253294,0,4579
2yP30O2z5d8,133162,2057,0,306
92dRRB2y0Oo,11017400,106547,0,1837
SvtnFUoSLNo,61702,859,0,150
d3nyrOWe4V4,67249,773,0,85
jZ_Hg67Fw4A,556380,7549,0,674
Apa3_bg4qgE,279478,4017,0,388
qMKm3CTvgew,1870515,20565,0,1157
o63l7-7FS5E,3777650,25448,0,1044
P3-iGlFSxAM,154619,2430,0,341
4Rzwo5IX2g0,23033860,136414,0,2673
yzL87f-5trI,2798428,6295,0,326
SFkFDe5-kLg,282404,3072,0,421
mV-kfGVFlEc,1088352,9073,0,514
Iv0Oiu7kBG4,117785,983,0,80
G94SFRvX6zY,1122958,14617,0,518
9iIX4PBplAY,197117434,1697368,0,33356
lk4lraE0wxU,120336216,700618,0,12859
f9-DJ1CebcI,750139,5718,0,271
hDrnkJk-fXM,63048,536,0,72
bcdOumGkgag,18765888,167160,0,4654
pbSrFCY8Frc,4833771,20418,0,1100
L9gAToOevZY,803870,10973,0,604
WdVkqgxL6WQ,85329,971,0,90
YF42nFpgnxc,121163,2349,0,287
AOeL7m7lwL0,2226093,31144,0,1220
